species,iteration,timestep,scenario,numNodes,numLinks,totArea,meanArea,totQuality,meanQuality,totAreaQuality,meanAreaQuality,totCost,meanCost,overallECgap,overallECnatal
MAAM,2,4,48,1519,4214,1079495100,710661.685319289,827.3773806376847,0.5446855698733936,4180685.385365844,2752.261609852432,2094984,497.1485524442335,1367014.1672823587,4045947.8202515314
MAAM,2,5,48,1465,4042,1006222500,686841.2969283276,795.9175826978856,0.5432884523535054,3930815.272609352,2683.1503567299333,2069688,512.0455220188026,1297302.7827807309,3802903.6254039463
MAAM,2,6,48,1454,4007,1097161200,754581.2929848693,777.3504088564811,0.534628891923302,4104622.2086387216,2822.9863883347466,2058152,513.6391315198402,1454710.4226249582,3978283.9638068094
MAAM,2,7,48,1381,3791,1047208500,758297.2483707458,734.8165004781116,0.5320901524099287,3922936.855412296,2840.6494246287443,2006408,529.2556053811659,1369831.5615657424,3796470.0247562216
MAAM,2,8,48,1329,3639,913696200,687506.5462753951,701.8924423478222,0.528135773023192,3561461.6154399263,2679.805579714015,1997248,548.845287166804,1277368.9899805638,3444154.049707907
MAAM,2,9,48,1296,3542,847616400,654025,684.7669198369705,0.5283695369112427,3355578.4716718313,2589.18091949987,1973336,557.124788255223,1276537.1625353668,3248958.0322946156
MAAM,3,10,48,1256,3451,841776300,670204.0605095541,669.6426958815297,0.53315501264453,3334781.5407219096,2655.0808445238135,1972424,571.5514343668502,1294979.5546743434,3229893.7176487716
MAAM,3,11,48,1212,3311,810558900,668777.9702970297,639.1761896290675,0.5273730937533561,3225218.4094721237,2661.0712949439967,1925112,581.4291754756871,1313161.2496589748,3128076.7124566417
MAAM,3,2,48,1621,4479,1163459700,717741.949413942,905.566022329291,0.5586465282722337,4638148.397529596,2861.2883390065367,2112000,471.5338245144005,1554298.087692392,4496788.838767903
MAAM,3,3,48,1536,4254,1103568300,718468.9453125,838.8180042665963,0.5461054715277319,4328718.979440598,2818.1764189066394,2092848,491.97179125528913,1473840.2797981247,4193749.6475024037
MAAM,3,4,48,1491,4137,1089320400,730597.1830985915,804.0759082748204,0.5392863234572907,4219352.51150452,2829.880960096928,2088896,504.9301426154218,1424662.2356488097,4088836.4013558407
MAAM,3,5,48,1470,4072,1035657900,704529.1836734693,786.6444641686098,0.5351322885500748,4013393.284720877,2730.1995134155627,2083128,511.573673870334,1302162.7536923285,3882187.987628762
MAAM,3,6,48,1406,3866,1046511900,744318.5633001423,752.2778360141599,0.5350482475207397,3999709.533628054,2844.7436227795547,2003240,518.1686497672013,1425248.3095450886,3872079.6169079407
MAAM,3,7,48,1379,3811,1002172500,726738.5786802031,731.8035418399014,0.5306769701522128,3845272.594529924,2788.4500322914605,2024752,531.291524534243,1426839.567586066,3728998.20291838
MAAM,3,8,48,1334,3667,887282100,665129.0104947527,711.3596627850765,0.533253120528543,3518023.5022356506,2637.199027163156,2008416,547.7000272702481,1347480.9925311964,3407809.632038811
MAAM,3,9,48,1320,3643,866578500,656498.8636363636,697.0341788413739,0.5280561960919499,3427618.4712655935,2596.680660049692,2007864,551.1567389514137,1308389.5312066758,3321922.679605598
MAAM,4,10,48,1275,3493,873666000,685228.2352941176,669.8547452916893,0.5253762708170111,3426827.6466265502,2687.707958138471,1964312,562.3567134268537,1313701.49474641,3322963.0563428476
MAAM,4,11,48,1197,3271,880235100,735367.6691729323,633.1833623640584,0.5289752400702242,3401921.2112093265,2842.0394412776327,1881712,575.2711708957505,1342782.7103148422,3300801.0782153974
MAAM,4,2,48,1621,4479,1163459700,717741.949413942,905.566022329291,0.5586465282722337,4638148.397529596,2861.2883390065367,2112000,471.5338245144005,1554298.087692392,4496788.838767903
MAAM,4,3,48,1517,4198,1131278400,745733.9485827291,827.7035212981939,0.545618669280286,4409767.140545267,2906.8998948881126,2079648,495.39018580276326,1534596.0389442614,4274746.172495455
MAAM,4,4,48,1486,4103,1111668300,748094.4145356662,804.2750118621524,0.5412348666636287,4301027.337657369,2894.3656377236666,2061608,502.4635632464051,1483327.5483574942,4170865.1623594845
MAAM,4,5,48,1487,4099,1085643000,730089.4418291863,798.9469455052089,0.5372877911938191,4157637.733780517,2795.9904060393524,2070768,505.1885825811173,1423973.8074522128,4029845.456694062
MAAM,4,6,48,1450,4002,1074319200,740909.7931034482,779.8853494502376,0.537851965138095,4088569.411604523,2819.703042485878,2028320,506.8265867066467,1427532.796815822,3960950.091894952
MAAM,4,7,48,1425,3913,995352300,698492.8421052631,761.2349193753432,0.5341999434212935,3838905.8766558995,2693.969036249754,2030480,518.9062100690007,1405110.5826574953,3720105.850353608
MAAM,4,8,48,1394,3825,876039300,628435.6527977044,739.2357971091778,0.530298276261964,3482444.4972906904,2498.1667842831353,2045920,534.881045751634,1270740.636286707,3367567.021182472
MAAM,4,9,48,1320,3611,893843100,677153.8636363636,684.1887689957516,0.5183248249967816,3498748.76582637,2650.567246838159,2001568,554.2974245361396,1320212.6358200796,3392331.3848598157
MAAM,5,10,48,1287,3545,862091100,669845.4545454546,675.1156430779565,0.5245653792369515,3394483.5575188035,2637.516361708472,1976328,557.4973201692525,1277203.324464629,3290468.195998934
MAAM,5,11,48,1275,3512,847867500,664994.1176470588,670.5175556543705,0.5258961220818592,3333342.568501583,2614.3863282365355,1966680,559.9886104783599,1272816.1543080697,3231216.298044903
MAAM,5,2,48,1621,4479,1163459700,717741.949413942,905.566022329291,0.5586465282722337,4638148.397529596,2861.2883390065367,2112000,471.5338245144005,1554298.087692392,4496788.838767903
MAAM,5,3,48,1573,4359,1124158500,714658.9319771138,868.954853865483,0.5524188517898811,4408475.2325615315,2802.5907390728107,2122608,486.9483826565726,1486569.0601759094,4271442.851093775
MAAM,5,4,48,1536,4266,1091912400,710880.46875,840.6577181046669,0.5473032018910592,4248255.325507822,2765.791227544155,2120656,497.1064228785748,1424475.9448048696,4114240.982444192
MAAM,5,5,48,1522,4206,996761700,654902.5624178712,825.5281584399096,0.5423969503547369,3930761.1683295397,2582.6288885213794,2113768,502.5601521635759,1275921.825774549,3798324.240027447
MAAM,5,6,48,1499,4141,1040939100,694422.3482321547,803.9882943448198,0.5363497627383721,4000010.2619030536,2668.452476252871,2097728,506.57522337599613,1353339.4920709413,3869147.97959792
MAAM,5,7,48,1437,3955,1004100300,698747.5991649269,762.0075370140318,0.530276643711922,3848912.325468251,2678.435856275749,2059832,520.817193426043,1370194.021755971,3729117.0183834033
MAAM,5,8,48,1416,3911,906001200,639831.3559322034,736.6426316526523,0.5202278472123251,3581237.873621716,2529.1227921057316,2081744,532.2792124776272,1284517.8445251898,3466250.071277515
MAAM,5,9,48,1351,3735,917511300,679134.9370836418,697.577857356632,0.5163418633283731,3562992.81557723,2637.3003816263727,2030368,543.605890227577,1299394.071056038,3451661.936769202
MAAM,6,10,48,1337,3694,894782700,669246.5968586387,704.6107906901003,0.5270088187659688,3463869.0984154707,2590.7771865485943,2039680,552.1602598808879,1318915.8709910833,3356062.0594377327
MAAM,6,11,48,1284,3535,852727500,664117.9906542056,678.8651797636899,0.5287111991929049,3328867.6535311993,2592.5760541520244,1987944,562.360396039604,1292701.2156875439,3228131.9485045597
MAAM,6,2,48,1621,4479,1163459700,717741.949413942,905.566022329291,0.5586465282722337,4638148.397529596,2861.2883390065367,2112000,471.5338245144005,1554298.087692392,4496788.838767903
MAAM,6,3,48,1546,4284,1158381000,749276.1966364812,851.790708058134,0.5509642354839159,4482385.083435336,2899.343520980166,2089264,487.69000933706815,1560660.4982742304,4345550.533784605
MAAM,6,4,48,1533,4258,1081690200,705603.5225048923,836.5507021440213,0.5456951742622448,4219911.746034852,2752.714772364548,2122376,498.4443400657586,1444140.7265087133,4084280.3476462583
MAAM,6,5,48,1527,4232,1072974600,702668.3693516699,828.2496354507427,0.5424031666344091,4119374.962161752,2697.6915272834003,2126320,502.43856332703217,1420630.299438169,3989969.48008291
MAAM,6,6,48,1480,4093,1040331600,702926.7567567568,799.4183746867101,0.5401475504639933,3998355.4974662177,2701.591552342039,2096752,512.2775470315172,1393067.3091817084,3870397.0891511524
MAAM,6,7,48,1445,3992,1032774300,714722.6989619377,771.9845842491973,0.5342453870236659,3924154.6761422995,2715.677976569066,2079704,520.9679358717435,1404556.0072073883,3799607.6735850996
MAAM,6,8,48,1420,3902,944492400,665135.4929577465,756.023103214045,0.5324106360662288,3658183.648553496,2576.18566799542,2073256,531.3316248077908,1307651.2908072325,3536966.516663735
MAAM,6,9,48,1373,3775,911444400,663834.231609614,722.993921495981,0.5265796951900809,3534900.1120785284,2574.5812906617107,2033864,538.7719205298014,1308195.2549321682,3420967.1367983874
MAAM,7,10,48,1284,3527,881587800,686594.8598130841,673.8456956902169,0.5248019436839695,3434269.4198914072,2674.6646572362984,2000424,567.174369152254,1279032.2348691036,3327676.288049011
MAAM,7,11,48,1254,3424,874962000,697736.8421052631,661.9381715937524,0.5278613808562619,3395860.543906505,2708.0227622858893,1940040,566.6004672897196,1321909.9927396628,3296619.3435190883
MAAM,7,2,48,1621,4479,1163459700,717741.949413942,905.566022329291,0.5586465282722337,4638148.397529596,2861.2883390065367,2112000,471.5338245144005,1554298.087692392,4496788.838767903
MAAM,7,3,48,1567,4345,1121858100,715927.3133375878,861.5087539748232,0.5497822297222866,4391844.448159621,2802.7086459219026,2109216,485.43521288837746,1469934.3813803925,4251716.097017218
MAAM,7,4,48,1480,4097,1103317200,745484.5945945946,800.9592231175311,0.5411886642686021,4251344.9062362695,2872.5303420515334,2051728,500.78789358066877,1427188.2001315888,4115958.7534958036
MAAM,7,5,48,1448,4008,1074870000,742313.5359116022,775.6966988585334,0.5357021400956723,4105956.478074174,2835.6053025374126,2043080,509.750499001996,1394387.0132770466,3975023.0854476197
MAAM,7,6,48,1416,3915,1054166400,744467.7966101695,756.1400328921842,0.5339971983701866,4026337.070242368,2843.4583829395256,2039688,520.9931034482759,1407950.4486873783,3898782.0668376167
MAAM,7,7,48,1417,3911,1001289600,706626.3937896965,741.58109071879,0.5233458650097319,3836592.41424714,2707.5458110424415,2066624,528.4131935566352,1362816.2556773636,3716921.6062805816
MAAM,7,8,48,1347,3718,899529300,667802.004454343,706.8732357253901,0.5247759730700744,3533119.1275164695,2622.9540664561764,2051872,551.8752017213556,1277927.3349239463,3419202.5896111676
MAAM,7,9,48,1308,3591,869121900,664466.2844036698,683.6564455733693,0.5226731235270408,3420197.6499877777,2614.8300076359155,2021832,563.0275689223058,1258189.9019653583,3311028.7915573185
MAAM,8,10,48,1259,3427,873601200,693884.9880857824,665.4198244158476,0.5285304403620712,3410785.9563128073,2709.123078882293,1958864,571.5973154362416,1318687.8907271693,3308494.5836174744
MAAM,8,11,48,1226,3345,875998800,714517.7814029363,645.4774983191769,0.5264906185311394,3398586.0449434086,2772.093021976679,1924912,575.4594917787742,1341363.939289113,3300002.727367887
MAAM,8,2,48,1621,4479,1163459700,717741.949413942,905.566022329291,0.5586465282722337,4638148.397529596,2861.2883390065367,2112000,471.5338245144005,1554298.087692392,4496788.838767903
MAAM,8,3,48,1539,4256,1116552600,725505.2631578947,849.7132301169837,0.5521203574509316,4389992.601251059,2852.4968169272643,2100376,493.50939849624064,1492232.8758818684,4252706.701485633
MAAM,8,4,48,1529,4214,1135223100,742461.1510791366,834.7022890860509,0.5459138581334538,4367712.712163093,2856.581237516738,2108664,500.39487422876124,1549992.6432461145,4233532.486006836
MAAM,8,5,48,1484,4089,1082937600,729742.3180592991,791.8042653900511,0.5335608257345358,4151417.941167158,2797.451442835012,2082928,509.3978967962827,1458606.7497198589,4022916.934510157
MAAM,8,6,48,1466,4023,1077867000,735243.519781719,780.3018101709805,0.5322659005259076,4088148.7786529865,2788.6417316868938,2046472,508.6930151628138,1441265.8516248679,3963411.8206502246
MAAM,8,7,48,1411,3883,1012265100,717409.709425939,744.556163235256,0.5276797755033706,3879543.131491489,2749.49903011445,2034872,524.0463559103786,1410723.0715249337,3763173.965940718
MAAM,8,8,48,1341,3652,897010200,668911.4093959732,715.1978220401012,0.5333317092021634,3547261.8766023237,2645.236298734022,1991656,545.3603504928806,1303372.0560493218,3432389.6276765065
MAAM,8,9,48,1308,3566,878663700,671761.2385321101,691.8423193708428,0.5289314368278615,3448067.2728095218,2636.1370587228757,1995688,559.6432978126753,1296735.6081833208,3340571.3745789723
MAAM,9,10,48,1312,3619,857328300,653451.4481707317,690.815573514209,0.5265362603004641,3382453.5280561093,2578.089579311059,1977040,546.2945565073225,1205363.8202024759,3276017.301008784
MAAM,9,11,48,1271,3483,839727000,660682.1400472069,675.3640397868414,0.5313643113979869,3296049.8710066606,2593.2729118856496,1963072,563.6152741889176,1234761.7957090316,3196493.373952522
MAAM,9,2,48,1621,4479,1163459700,717741.949413942,905.566022329291,0.5586465282722337,4638148.397529596,2861.2883390065367,2112000,471.5338245144005,1554298.087692392,4496788.838767903
MAAM,9,3,48,1599,4428,1126491300,704497.373358349,882.4031590758862,0.5518468787216299,4413591.587892453,2760.2198798576947,2144432,484.2890695573622,1498305.797376618,4277534.404795837
MAAM,9,4,48,1528,4230,1089482400,713012.0418848167,830.0466252374683,0.5432242311763537,4241636.2467992855,2775.939952093773,2115728,500.17210401891253,1457863.2583182564,4110055.467340956
MAAM,9,5,48,1501,4137,1075825800,716739.3737508327,805.1088147660845,0.5363816220959923,4119957.580318874,2744.8085145362256,2088200,504.76190476190476,1415319.3426948527,3989103.40325451
MAAM,9,6,48,1472,4066,1066632300,724614.3342391305,783.6183477094003,0.5323494209982339,4066758.6845605588,2762.7436715764666,2079096,511.3369404820462,1443706.0163980466,3942088.192726492
MAAM,9,7,48,1405,3856,1021831200,727281.9928825623,740.6156065210884,0.5271285455666109,3901500.690802641,2776.868819076613,2041080,529.3257261410788,1439510.0651573036,3784104.8577101203
MAAM,9,8,48,1377,3803,905693400,657729.4117647059,722.4995928807465,0.5246910623680076,3570820.4295158302,2593.1884019722806,2060224,541.7365237970024,1196432.9806971697,3453554.219315917
MAAM,9,9,48,1367,3778,897795900,656763.6430138991,716.3706534856202,0.5240458328351282,3518771.274218164,2574.0828633636897,2021880,535.1720487030175,1196165.6113120026,3404981.870889796
MAAM,1,10,49,1235,3392,675969300,547343.5627530364,649.9434827651534,0.5262700265304885,2670775.7070546555,2162.5714227163203,1980064,583.7452830188679,965675.8381903548,2566557.788750595
MAAM,1,11,49,1178,3234,631346400,535947.7079796265,622.425742988301,0.5283749940477938,2490712.6447512573,2114.35708382959,1935840,598.5899814471243,941933.2534298282,2395353.739118185
MAAM,1,2,49,1621,4479,1163459700,717741.949413942,905.566022329291,0.5586465282722337,4638148.397529596,2861.2883390065367,2112000,471.5338245144005,1554298.087692392,4496788.838767903
MAAM,1,3,49,1564,4332,1127309400,720786.0613810741,863.9830980548394,0.5524188606488744,4410913.537766702,2820.277198060551,2130368,491.7746999076639,1520252.372717667,4275908.393802125
MAAM,1,4,49,1502,4166,1139410800,758595.7390146471,809.8227460510784,0.5391629467716901,4361742.454432706,2903.9563611402837,2095200,502.9284685549688,1416304.0836553401,4224091.708272656
MAAM,1,5,49,1472,4089,1102701600,749117.9347826086,784.1616363273038,0.5327185029397444,4195692.731948409,2850.3347363779953,2089416,510.984592809978,1432617.3822128323,4066834.5801046756
MAAM,1,6,49,1443,3997,957460500,663520.7900207901,770.550093182906,0.5339917485675024,3722029.5151519994,2579.369033369369,2083752,521.3289967475607,1210578.878574958,3591478.671157962
MAAM,1,7,49,1423,3925,790916400,555809.1356289529,755.206390767946,0.5307142591482403,3206379.628587561,2253.2534283819828,2108288,537.1434394904459,1143573.4153691311,3085295.6085857586
MAAM,1,8,49,1321,3654,742292100,561916.8054504164,699.747652812904,0.5297105623110553,2989462.627659811,2263.029998228472,2019216,552.6042692939245,1128773.637188003,2881681.4325773004
MAAM,1,9,49,1272,3516,717336000,563943.3962264151,666.6943997844672,0.524130817440619,2845083.963960192,2236.701229528453,2002624,569.5745164960182,1020382.6410917859,2738857.254880076
MAAM,10,10,49,1278,3521,671068800,525092.9577464788,685.219562190182,0.5361655416198607,2666430.1445082147,2086.408563777946,1994592,566.4845214427719,1052811.0767888366,2568446.95290564
MAAM,10,11,49,1228,3393,624639600,508664.1693811075,654.5706179496142,0.5330379624996858,2482540.5999252102,2021.612866388608,1993368,587.4942528735633,848701.1757211012,2383690.1369004142
MAAM,10,2,49,1621,4479,1163459700,717741.949413942,905.566022329291,0.5586465282722337,4638148.397529596,2861.2883390065367,2112000,471.5338245144005,1554298.087692392,4496788.838767903
MAAM,10,3,49,1571,4364,1116625500,710773.7110120942,866.3511904121516,0.5514647933877477,4394446.353536525,2797.2287419073996,2141568,490.7351054078827,1490208.4600782988,4258866.058189032
