StratumID,TransitionGroupID,Amount,Timestep,TertiaryStratumID,srcClassID,destClassID
NA,conif_1_to_mixt_2 [Type],0,0,9,31,22
NA,conif_2_to_mixt_2 [Type],0.23452152688812733,0,9,32,22
NA,conif_3_to_mixt_2 [Type],0.24543902720194033,0,9,33,22
NA,decid_1_to_mixt_3 [Type],0,0,9,11,23
NA,decid_2_to_mixt_3 [Type],1.9344043487246054e-5,0,9,12,23
NA,decid_3_to_mixt_3 [Type],9.154995968423396e-4,0,9,13,23
NA,mixt_1_to_mixt_3 [Type],0,0,9,21,23
NA,mixt_2_to_mixt_3 [Type],0.018361308899181084,0,9,22,23
NA,conif_1_to_mixt_3 [Type],0,0,9,31,23
NA,conif_2_to_mixt_3 [Type],0.004534348198777183,0,9,32,23
NA,conif_3_to_mixt_3 [Type],0.012237934140604034,0,9,33,23
NA,decid_1_to_conif_1 [Type],0,0,9,11,31
NA,decid_2_to_conif_1 [Type],0,0,9,12,31
NA,decid_3_to_conif_1 [Type],0,0,9,13,31
NA,mixt_1_to_conif_1 [Type],0,0,9,21,31
NA,mixt_2_to_conif_1 [Type],1.2873050322592672e-4,0,9,22,31
NA,mixt_3_to_conif_1 [Type],0,0,9,23,31
NA,conif_2_to_conif_1 [Type],0.02232669264715914,0,9,32,31
NA,conif_3_to_conif_1 [Type],0.012570794155399634,0,9,33,31
NA,decid_1_to_conif_2 [Type],0,0,9,11,32
NA,decid_2_to_conif_2 [Type],0,0,9,12,32
NA,decid_3_to_conif_2 [Type],0,0,9,13,32
NA,mixt_1_to_conif_2 [Type],0,0,9,21,32
NA,mixt_2_to_conif_2 [Type],0.0016747912898438244,0,9,22,32
NA,mixt_3_to_conif_2 [Type],0,0,9,23,32
NA,conif_1_to_conif_2 [Type],0.00934114919530149,0,9,31,32
NA,conif_3_to_conif_2 [Type],0.21553545944726415,0,9,33,32
NA,decid_1_to_conif_3 [Type],0,0,9,11,33
NA,decid_2_to_conif_3 [Type],0,0,9,12,33
NA,decid_3_to_conif_3 [Type],0,0,9,13,33
NA,mixt_1_to_conif_3 [Type],0,0,9,21,33
NA,mixt_2_to_conif_3 [Type],4.2916614997456914e-4,0,9,22,33
NA,mixt_3_to_conif_3 [Type],0,0,9,23,33
NA,conif_1_to_conif_3 [Type],0,0,9,31,33
NA,conif_2_to_conif_3 [Type],0.04859286641310645,0,9,32,33
NA,decid_2_to_decid_1 [Type],0.04840680847877399,0,18,12,11
NA,decid_3_to_decid_1 [Type],0.11043324514389652,0,18,13,11
NA,mixt_1_to_decid_1 [Type],0.059628448455235294,0,18,21,11
NA,mixt_2_to_decid_1 [Type],0.00794229563922666,0,18,22,11
NA,mixt_3_to_decid_1 [Type],0.011721236060271645,0,18,23,11
NA,conif_1_to_decid_1 [Type],0,0,18,31,11
NA,conif_2_to_decid_1 [Type],0.0013900387324934371,0,18,32,11
NA,conif_3_to_decid_1 [Type],0,0,18,33,11
NA,decid_1_to_decid_2 [Type],0.06404738029718082,0,18,11,12
NA,decid_3_to_decid_2 [Type],0.37957509201308903,0,18,13,12
NA,mixt_1_to_decid_2 [Type],9.612085983715657e-4,0,18,21,12
NA,mixt_2_to_decid_2 [Type],0.05201162456719444,0,18,22,12
NA,mixt_3_to_decid_2 [Type],0.09538612038812877,0,18,23,12
NA,conif_1_to_decid_2 [Type],0,0,18,31,12
NA,conif_2_to_decid_2 [Type],3.969566812046521e-4,0,18,32,12
NA,conif_3_to_decid_2 [Type],9.818362701217165e-4,0,18,33,12
NA,decid_1_to_decid_3 [Type],0,0,18,11,13
NA,decid_2_to_decid_3 [Type],0.006801549517492567,0,18,12,13
NA,mixt_1_to_decid_3 [Type],0,0,18,21,13
NA,mixt_2_to_decid_3 [Type],1.1319686858257683e-4,0,18,22,13
NA,mixt_3_to_decid_3 [Type],0.0066428262823733375,0,18,23,13
NA,conif_1_to_decid_3 [Type],0,0,18,31,13
NA,conif_2_to_decid_3 [Type],0,0,18,32,13
NA,conif_3_to_decid_3 [Type],0,0,18,33,13
NA,decid_1_to_mixt_1 [Type],0.038452860169254977,0,18,11,21
NA,decid_2_to_mixt_1 [Type],0.002139628322562759,0,18,12,21
NA,decid_3_to_mixt_1 [Type],0.0032467618170478607,0,18,13,21
NA,mixt_2_to_mixt_1 [Type],0.09987927160480914,0,18,22,21
NA,mixt_3_to_mixt_1 [Type],0.02331197840588639,0,18,23,21
NA,conif_1_to_mixt_1 [Type],0.630072432456355,0,18,31,21
NA,conif_2_to_mixt_1 [Type],0.138435171199085,0,18,32,21
NA,conif_3_to_mixt_1 [Type],0.06964820354775314,0,18,33,21
NA,decid_1_to_mixt_2 [Type],0,0,18,11,22
NA,decid_2_to_mixt_2 [Type],0.011964339341013375,0,18,12,22
NA,decid_3_to_mixt_2 [Type],0.010795712930885215,0,18,13,22
NA,mixt_1_to_mixt_2 [Type],0.04773555344458891,0,18,21,22
NA,mixt_3_to_mixt_2 [Type],0.42005625638109345,0,18,23,22
NA,conif_1_to_mixt_2 [Type],2.0426922897198718e-4,0,18,31,22
NA,conif_2_to_mixt_2 [Type],0.11458137974945037,0,18,32,22
NA,conif_3_to_mixt_2 [Type],0.20317115264787133,0,18,33,22
NA,decid_1_to_mixt_3 [Type],0,0,18,11,23
NA,decid_2_to_mixt_3 [Type],3.053388498597265e-5,0,18,12,23
NA,decid_3_to_mixt_3 [Type],2.026137190282995e-4,0,18,13,23
NA,mixt_1_to_mixt_3 [Type],0,0,18,21,23
NA,mixt_2_to_mixt_3 [Type],0.0025059066620549686,0,18,22,23
NA,conif_1_to_mixt_3 [Type],0,0,18,31,23
NA,conif_2_to_mixt_3 [Type],1.3230138312847473e-4,0,18,32,23
NA,conif_3_to_mixt_3 [Type],0.005412093858869538,0,18,33,23
NA,decid_1_to_conif_1 [Type],0,0,18,11,31
NA,decid_2_to_conif_1 [Type],0,0,18,12,31
NA,decid_3_to_conif_1 [Type],0,0,18,13,31
NA,mixt_1_to_conif_1 [Type],0.0017858383644788756,0,18,21,31
NA,mixt_2_to_conif_1 [Type],5.030813737305628e-5,0,18,22,31
NA,mixt_3_to_conif_1 [Type],0,0,18,23,31
NA,conif_2_to_conif_1 [Type],0.10729018659262513,0,18,32,31
NA,conif_3_to_conif_1 [Type],0.02132652716154404,0,18,33,31
NA,decid_1_to_conif_2 [Type],0,0,18,11,32
NA,decid_2_to_conif_2 [Type],0,0,18,12,32
NA,decid_3_to_conif_2 [Type],0,0,18,13,32
NA,mixt_1_to_conif_2 [Type],0,0,18,21,32
NA,mixt_2_to_conif_2 [Type],4.402820534319396e-4,0,18,22,32
NA,mixt_3_to_conif_2 [Type],7.948073848131898e-4,0,18,23,32
NA,conif_1_to_conif_2 [Type],8.173274761539284e-4,0,18,31,32
NA,conif_3_to_conif_2 [Type],0.20563812094426515,0,18,33,32
NA,decid_1_to_conif_3 [Type],0,0,18,11,33
NA,decid_2_to_conif_3 [Type],0,0,18,12,33
NA,decid_3_to_conif_3 [Type],0,0,18,13,33
NA,mixt_1_to_conif_3 [Type],0,0,18,21,33
NA,mixt_2_to_conif_3 [Type],0,0,18,22,33
NA,mixt_3_to_conif_3 [Type],5.298013616905628e-4,0,18,23,33
NA,conif_1_to_conif_3 [Type],0,0,18,31,33
NA,conif_2_to_conif_3 [Type],0.015129667065353791,0,18,32,33
NA,decid_2_to_decid_1 [Type],0.035658304026924936,0,19,12,11
NA,decid_3_to_decid_1 [Type],0.020204102886728803,0,19,13,11
NA,mixt_1_to_decid_1 [Type],0.02534731193279849,0,19,21,11
NA,mixt_2_to_decid_1 [Type],0.0054646284290992275,0,19,22,11
NA,mixt_3_to_decid_1 [Type],0.007481135311170672,0,19,23,11
NA,conif_1_to_decid_1 [Type],0,0,19,31,11
NA,conif_2_to_decid_1 [Type],9.251821911085978e-4,0,19,32,11
NA,conif_3_to_decid_1 [Type],4.119464644423143e-4,0,19,33,11
NA,decid_1_to_decid_2 [Type],0.0760792717454738,0,19,11,12
NA,decid_3_to_decid_2 [Type],0.5595657814327365,0,19,13,12
NA,mixt_1_to_decid_2 [Type],0.0022776911039907866,0,19,21,12
NA,mixt_2_to_decid_2 [Type],0.04916598362811353,0,19,22,12
NA,mixt_3_to_decid_2 [Type],0.08751794024776793,0,19,23,12
NA,conif_1_to_decid_2 [Type],0,0,19,31,12
NA,conif_2_to_decid_2 [Type],6.329268629884366e-4,0,19,32,12
NA,conif_3_to_decid_2 [Type],8.24062768718492e-4,0,19,33,12
NA,decid_1_to_decid_3 [Type],0,0,19,11,13
NA,decid_2_to_decid_3 [Type],0.008085078492335862,0,19,12,13
NA,mixt_1_to_decid_3 [Type],0,0,19,21,13
NA,mixt_2_to_decid_3 [Type],6.81235372477218e-5,0,19,22,13
NA,mixt_3_to_decid_3 [Type],0.0055520394877615065,0,19,23,13
NA,conif_1_to_decid_3 [Type],0,0,19,31,13
NA,conif_2_to_decid_3 [Type],0,0,19,32,13
NA,conif_3_to_decid_3 [Type],4.119464644423143e-4,0,19,33,13
NA,decid_1_to_mixt_1 [Type],0.04504465734481167,0,19,11,21
NA,decid_2_to_mixt_1 [Type],0.0025262745617502524,0,19,12,21
NA,decid_3_to_mixt_1 [Type],0.0024809536717553815,0,19,13,21
NA,mixt_2_to_mixt_1 [Type],0.08459363125118469,0,19,22,21
NA,mixt_3_to_mixt_1 [Type],0.012643817213594533,0,19,23,21
NA,conif_1_to_mixt_1 [Type],0.60924666086774,0,19,31,21
NA,conif_2_to_mixt_1 [Type],0.13739554824763156,0,19,32,21
NA,conif_3_to_mixt_1 [Type],0.11399309413961678,0,19,33,21
NA,decid_1_to_mixt_2 [Type],3.966758564799555e-5,0,19,11,22
NA,decid_2_to_mixt_2 [Type],0.017711060282754154,0,19,12,22
NA,decid_3_to_mixt_2 [Type],0.022374196131576873,0,19,13,22
NA,mixt_1_to_mixt_2 [Type],0.05975277704785542,0,19,21,22
NA,mixt_3_to_mixt_2 [Type],0.48324495635962295,0,19,23,22
NA,conif_1_to_mixt_2 [Type],0,0,19,31,22
NA,conif_2_to_mixt_2 [Type],0.12135117846672328,0,19,32,22
NA,conif_3_to_mixt_2 [Type],0.18115281743051892,0,19,33,22
NA,decid_1_to_mixt_3 [Type],0,0,19,11,23
NA,decid_2_to_mixt_3 [Type],1.6106085520395386e-4,0,19,12,23
NA,decid_3_to_mixt_3 [Type],0,0,19,13,23
NA,mixt_1_to_mixt_3 [Type],0,0,19,21,23
NA,mixt_2_to_mixt_3 [Type],0.0025822085379645365,0,19,22,23
NA,conif_1_to_mixt_3 [Type],0,0,19,31,23
NA,conif_2_to_mixt_3 [Type],3.4075697715652e-4,0,19,32,23
NA,conif_3_to_mixt_3 [Type],0.0037136501291185064,0,19,33,23
NA,decid_1_to_conif_1 [Type],0,0,19,11,31
NA,decid_2_to_conif_1 [Type],0,0,19,12,31
NA,decid_3_to_conif_1 [Type],0,0,19,13,31
NA,mixt_1_to_conif_1 [Type],0.0015653544686619059,0,19,21,31
NA,mixt_2_to_conif_1 [Type],2.043845370381936e-4,0,19,22,31
NA,mixt_3_to_conif_1 [Type],0,0,19,23,31
NA,conif_2_to_conif_1 [Type],0.11061507291541084,0,19,32,31
NA,conif_3_to_conif_1 [Type],0.03138203721726762,0,19,33,31
NA,decid_1_to_conif_2 [Type],0,0,19,11,32
NA,decid_2_to_conif_2 [Type],0,0,19,12,32
NA,decid_3_to_conif_2 [Type],0,0,19,13,32
NA,mixt_1_to_conif_2 [Type],0,0,19,21,32
NA,mixt_2_to_conif_2 [Type],3.114597805783381e-4,0,19,22,32
NA,mixt_3_to_conif_2 [Type],0,0,19,23,32
NA,conif_1_to_conif_2 [Type],7.6834433165196e-4,0,19,31,32
NA,conif_3_to_conif_2 [Type],0.18115281743051892,0,19,33,32
NA,decid_1_to_conif_3 [Type],0,0,19,11,33
NA,decid_2_to_conif_3 [Type],0,0,19,12,33
NA,decid_3_to_conif_3 [Type],0,0,19,13,33
NA,mixt_1_to_conif_3 [Type],0,0,19,21,33
NA,mixt_2_to_conif_3 [Type],0,0,19,22,33
NA,mixt_3_to_conif_3 [Type],0,0,19,23,33
NA,conif_1_to_conif_3 [Type],0,0,19,31,33
NA,conif_2_to_conif_3 [Type],0.008799545357764282,0,19,32,33
NA,decid_2_to_decid_1 [Type],0.03300064122635049,0,20,12,11
NA,decid_3_to_decid_1 [Type],0.013902611451844238,0,20,13,11
NA,mixt_1_to_decid_1 [Type],0.025255480250356288,0,20,21,11
NA,mixt_2_to_decid_1 [Type],0.00852706430590966,0,20,22,11
NA,mixt_3_to_decid_1 [Type],0.016174874586628585,0,20,23,11
NA,conif_1_to_decid_1 [Type],5.526388927181713e-4,0,20,31,11
NA,conif_2_to_decid_1 [Type],7.812162122918798e-4,0,20,32,11
NA,conif_3_to_decid_1 [Type],2.0595201536510732e-4,0,20,33,11
NA,decid_1_to_decid_2 [Type],0.05159247625760521,0,20,11,12
NA,decid_3_to_decid_2 [Type],0.4867429144951869,0,20,13,12
NA,mixt_1_to_decid_2 [Type],0.0018072156806646644,0,20,21,12
NA,mixt_2_to_decid_2 [Type],0.06190255082406926,0,20,22,12
NA,mixt_3_to_decid_2 [Type],0.07462340688752023,0,20,23,12
NA,conif_1_to_decid_2 [Type],0,0,20,31,12
NA,conif_2_to_decid_2 [Type],4.122324732289684e-4,0,20,32,12
NA,conif_3_to_decid_2 [Type],0.0051615911930411595,0,20,33,12
NA,decid_1_to_decid_3 [Type],0,0,20,11,13
NA,decid_2_to_decid_3 [Type],0.008126818113928347,0,20,12,13
NA,mixt_1_to_decid_3 [Type],0,0,20,21,13
NA,mixt_2_to_decid_3 [Type],6.489924399211144e-5,0,20,22,13
NA,mixt_3_to_decid_3 [Type],0.00600461775550909,0,20,23,13
NA,conif_1_to_decid_3 [Type],0,0,20,31,13
NA,conif_2_to_decid_3 [Type],2.1692209245638416e-5,0,20,32,13
NA,conif_3_to_decid_3 [Type],4.119464644423143e-4,0,20,33,13
NA,decid_1_to_mixt_1 [Type],0.07476823894810392,0,20,11,21
NA,decid_2_to_mixt_1 [Type],0.0034399986119353354,0,20,12,21
NA,decid_3_to_mixt_1 [Type],0.0035510812082768517,0,20,13,21
NA,mixt_2_to_mixt_1 [Type],0.1136705714417725,0,20,22,21
NA,mixt_3_to_mixt_1 [Type],0.02032142263774661,0,20,23,21
NA,conif_1_to_mixt_1 [Type],0.5300954213082127,0,20,31,21
NA,conif_2_to_mixt_1 [Type],0.08365055117361209,0,20,32,21
NA,conif_3_to_mixt_1 [Type],0.07510185787224821,0,20,33,21
NA,decid_1_to_mixt_2 [Type],1.4948800442293741e-4,0,20,11,22
NA,decid_2_to_mixt_2 [Type],0.038180004535888656,0,20,12,22
NA,decid_3_to_mixt_2 [Type],0.03687387103323403,0,20,13,22
NA,mixt_1_to_mixt_2 [Type],0.06381647836550075,0,20,21,22
NA,mixt_3_to_mixt_2 [Type],0.42306464302292246,0,20,23,22
NA,conif_1_to_mixt_2 [Type],0,0,20,31,22
NA,conif_2_to_mixt_2 [Type],0.16305482651052228,0,20,32,22
NA,conif_3_to_mixt_2 [Type],0.26406656342828805,0,20,33,22
NA,decid_1_to_mixt_3 [Type],0,0,20,11,23
NA,decid_2_to_mixt_3 [Type],8.094123101742845e-5,0,20,12,23
NA,decid_3_to_mixt_3 [Type],0.0011200302189202649,0,20,13,23
NA,mixt_1_to_mixt_3 [Type],0,0,20,21,23
NA,mixt_2_to_mixt_3 [Type],0.001916301678129062,0,20,22,23
NA,conif_1_to_mixt_3 [Type],0,0,20,31,23
NA,conif_2_to_mixt_3 [Type],6.292652324857428e-4,0,20,32,23
NA,conif_3_to_mixt_3 [Type],0.005575675876456243,0,20,33,23
NA,decid_1_to_conif_1 [Type],0,0,20,11,31
NA,decid_2_to_conif_1 [Type],0,0,20,12,31
NA,decid_3_to_conif_1 [Type],0,0,20,13,31
NA,mixt_1_to_conif_1 [Type],0.015491851156341774,0,20,21,31
NA,mixt_2_to_conif_1 [Type],1.838921325941767e-4,0,20,22,31
NA,mixt_3_to_conif_1 [Type],0,0,20,23,31
NA,conif_2_to_conif_1 [Type],0.06585615194964478,0,20,32,31
NA,conif_3_to_conif_1 [Type],0.02692762256355319,0,20,33,31
NA,decid_1_to_conif_2 [Type],0,0,20,11,32
NA,decid_2_to_conif_2 [Type],0,0,20,12,32
NA,decid_3_to_conif_2 [Type],0,0,20,13,32
NA,mixt_1_to_conif_2 [Type],9.760382630241704e-5,0,20,21,32
NA,mixt_2_to_conif_2 [Type],7.682445666189475e-4,0,20,22,32
NA,mixt_3_to_conif_2 [Type],2.3949227980857302e-4,0,20,23,32
NA,conif_1_to_conif_2 [Type],8.29072962756805e-4,0,20,31,32
NA,conif_3_to_conif_2 [Type],0.14570568251356075,0,20,33,32
NA,decid_1_to_conif_3 [Type],0,0,20,11,33
NA,decid_2_to_conif_3 [Type],0,0,20,12,33
NA,decid_3_to_conif_3 [Type],0,0,20,13,33
NA,mixt_1_to_conif_3 [Type],0,0,20,21,33
NA,mixt_2_to_conif_3 [Type],3.244909549005026e-5,0,20,22,33
NA,mixt_3_to_conif_3 [Type],2.3949227980857302e-4,0,20,23,33
NA,conif_1_to_conif_3 [Type],0,0,20,31,33
NA,conif_2_to_conif_3 [Type],0.01176113613117935,0,20,32,33
NA,decid_2_to_decid_1 [Type],0.045252185321652094,0,21,12,11
NA,decid_3_to_decid_1 [Type],0.030344267052909935,0,21,13,11
NA,mixt_1_to_decid_1 [Type],0.03842263131610779,0,21,21,11
NA,mixt_2_to_decid_1 [Type],0.0075717516227542525,0,21,22,11
NA,mixt_3_to_decid_1 [Type],0.014571331241826413,0,21,23,11
NA,conif_1_to_decid_1 [Type],0.0017096952152327871,0,21,31,11
NA,conif_2_to_decid_1 [Type],6.719678214289759e-4,0,21,32,11
NA,conif_3_to_decid_1 [Type],0,0,21,33,11
NA,decid_1_to_decid_2 [Type],0.04854209049323854,0,21,11,12
NA,decid_3_to_decid_2 [Type],0.46342769726198696,0,21,13,12
NA,mixt_1_to_decid_2 [Type],0.0010035125457960037,0,21,21,12
NA,mixt_2_to_decid_2 [Type],0.05947702730308013,0,21,22,12
NA,mixt_3_to_decid_2 [Type],0.0732992569200287,0,21,23,12
NA,conif_1_to_decid_2 [Type],0,0,21,31,12
NA,conif_2_to_decid_2 [Type],3.1726185164937526e-4,0,21,32,12
NA,conif_3_to_decid_2 [Type],0.0026267447523390386,0,21,33,12
NA,decid_1_to_decid_3 [Type],0,0,21,11,13
NA,decid_2_to_decid_3 [Type],0.00676721911826994,0,21,12,13
NA,mixt_1_to_decid_3 [Type],0,0,21,21,13
NA,mixt_2_to_decid_3 [Type],5.696127858278999e-5,0,21,22,13
NA,mixt_3_to_decid_3 [Type],0.013799051602321977,0,21,23,13
NA,conif_1_to_decid_3 [Type],0,0,21,31,13
NA,conif_2_to_decid_3 [Type],0,0,21,32,13
NA,conif_3_to_decid_3 [Type],1.7490161917765867e-4,0,21,33,13
NA,decid_1_to_mixt_1 [Type],0.06477893344182517,0,21,11,21
NA,decid_2_to_mixt_1 [Type],0.004553172913689618,0,21,12,21
NA,decid_3_to_mixt_1 [Type],0.0051361407907835055,0,21,13,21
NA,mixt_2_to_mixt_1 [Type],0.11148391338830899,0,21,22,21
NA,mixt_3_to_mixt_1 [Type],0.03348801713654248,0,21,23,21
NA,conif_1_to_mixt_1 [Type],0.5162355789927746,0,21,31,21
NA,conif_2_to_mixt_1 [Type],0.08176896639284403,0,21,32,21
NA,conif_3_to_mixt_1 [Type],0.06320782812975534,0,21,33,21
NA,decid_1_to_mixt_2 [Type],4.931534171329632e-4,0,21,11,22
NA,decid_2_to_mixt_2 [Type],0.025783770065678224,0,21,12,22
NA,decid_3_to_mixt_2 [Type],0.02437493764505927,0,21,13,22
NA,mixt_1_to_mixt_2 [Type],0.051097722464942485,0,21,21,22
NA,mixt_3_to_mixt_2 [Type],0.40918075756083316,0,21,23,22
NA,conif_1_to_mixt_2 [Type],8.541533220784991e-5,0,21,31,22
NA,conif_2_to_mixt_2 [Type],0.14394319189943472,0,21,32,22
NA,conif_3_to_mixt_2 [Type],0.25167787077082304,0,21,33,22
NA,decid_1_to_mixt_3 [Type],0,0,21,11,23
NA,decid_2_to_mixt_3 [Type],1.1648902130501071e-4,0,21,12,23
NA,decid_3_to_mixt_3 [Type],0.0010251155949259072,0,21,13,23
NA,mixt_1_to_mixt_3 [Type],0,0,21,21,23
NA,mixt_2_to_mixt_3 [Type],0.0012376040827831725,0,21,22,23
NA,conif_1_to_mixt_3 [Type],0,0,21,31,23
NA,conif_2_to_mixt_3 [Type],3.1726185164937526e-4,0,21,32,23
NA,conif_3_to_mixt_3 [Type],0.009135820449898913,0,21,33,23
NA,decid_1_to_conif_1 [Type],0,0,21,11,31
NA,decid_2_to_conif_1 [Type],0,0,21,12,31
NA,decid_3_to_conif_1 [Type],0,0,21,13,31
NA,mixt_1_to_conif_1 [Type],0.017745938898585112,0,21,21,31
NA,mixt_2_to_conif_1 [Type],1.2206385612634207e-4,0,21,22,31
NA,mixt_3_to_conif_1 [Type],0,0,21,23,31
NA,conif_2_to_conif_1 [Type],0.06751259199681947,0,21,32,31
NA,conif_3_to_conif_1 [Type],0.02085403153458032,0,21,33,31
NA,decid_1_to_conif_2 [Type],0,0,21,11,32
NA,decid_2_to_conif_2 [Type],0,0,21,12,32
NA,decid_3_to_conif_2 [Type],0,0,21,13,32
NA,mixt_1_to_conif_2 [Type],3.9411692471424953e-4,0,21,21,32
NA,mixt_2_to_conif_2 [Type],1.5461673452366043e-4,0,21,22,32
NA,mixt_3_to_conif_2 [Type],9.521091371378354e-4,0,21,23,32
NA,conif_1_to_conif_2 [Type],9.399702995845916e-4,0,21,31,32
NA,conif_3_to_conif_2 [Type],0.16256692279515128,0,21,33,32
NA,decid_1_to_conif_3 [Type],0,0,21,11,33
NA,decid_2_to_conif_3 [Type],0,0,21,12,33
NA,decid_3_to_conif_3 [Type],0,0,21,13,33
NA,mixt_1_to_conif_3 [Type],0,0,21,21,33
NA,mixt_2_to_conif_3 [Type],2.4411579229388636e-5,0,21,22,33
NA,mixt_3_to_conif_3 [Type],1.9034929267325307e-4,0,21,23,33
NA,conif_1_to_conif_3 [Type],0,0,21,31,33
NA,conif_2_to_conif_3 [Type],0.014624023129545694,0,21,32,33
NA,decid_2_to_decid_1 [Type],0.05683650939813356,0,22,12,11
NA,decid_3_to_decid_1 [Type],0.002541300169265015,0,22,13,11
NA,mixt_1_to_decid_1 [Type],0.042830874416457054,0,22,21,11
NA,mixt_2_to_decid_1 [Type],0.011971313115683668,0,22,22,11
NA,mixt_3_to_decid_1 [Type],0.008713037374498023,0,22,23,11
NA,conif_1_to_decid_1 [Type],0,0,22,31,11
NA,conif_2_to_decid_1 [Type],3.859762125126842e-4,0,22,32,11
NA,conif_3_to_decid_1 [Type],0.011257394314117986,0,22,33,11
NA,decid_1_to_decid_2 [Type],0.03557947652756421,0,22,11,12
NA,decid_3_to_decid_2 [Type],0.329116550831021,0,22,13,12
NA,mixt_1_to_decid_2 [Type],0.003286518298128982,0,22,21,12
NA,mixt_2_to_decid_2 [Type],0.05121500464544204,0,22,22,12
NA,mixt_3_to_decid_2 [Type],0.13215521310980272,0,22,23,12
NA,conif_1_to_decid_2 [Type],0,0,22,31,12
NA,conif_2_to_decid_2 [Type],5.146680732053266e-4,0,22,32,12
NA,conif_3_to_decid_2 [Type],0.0037383308423254435,0,22,33,12
NA,decid_1_to_decid_3 [Type],0,0,22,11,13
NA,decid_2_to_decid_3 [Type],0.00605855742325212,0,22,12,13
NA,mixt_1_to_decid_3 [Type],0,0,22,21,13
NA,mixt_2_to_decid_3 [Type],0.0011262774751753524,0,22,22,13
NA,mixt_3_to_decid_3 [Type],0.0071231615130780135,0,22,23,13
NA,conif_1_to_decid_3 [Type],0,0,22,31,13
NA,conif_2_to_decid_3 [Type],0,0,22,32,13
NA,conif_3_to_decid_3 [Type],0,0,22,33,13
NA,decid_1_to_mixt_1 [Type],0.021567790585584667,0,22,11,21
NA,decid_2_to_mixt_1 [Type],0.0025099541176181184,0,22,12,21
NA,decid_3_to_mixt_1 [Type],0,0,22,13,21
NA,mixt_2_to_mixt_1 [Type],0.1681975181678279,0,22,22,21
NA,mixt_3_to_mixt_1 [Type],0.011102643813547641,0,22,23,21
NA,conif_1_to_mixt_1 [Type],0.5293753052529171,0,22,31,21
NA,conif_2_to_mixt_1 [Type],0.10983997357080177,0,22,32,21
NA,conif_3_to_mixt_1 [Type],0.325297190907719,0,22,33,21
NA,decid_1_to_mixt_2 [Type],0,0,22,11,22
NA,decid_2_to_mixt_2 [Type],0.010512207847952038,0,22,12,22
NA,decid_3_to_mixt_2 [Type],0.01534617900090296,0,22,13,22
NA,mixt_1_to_mixt_2 [Type],0.12800655643384906,0,22,21,22
NA,mixt_3_to_mixt_2 [Type],0.41969767479051656,0,22,23,22
NA,conif_1_to_mixt_2 [Type],0,0,22,31,22
NA,conif_2_to_mixt_2 [Type],0.1053714877435914,0,22,32,22
NA,conif_3_to_mixt_2 [Type],0.05072690811069824,0,22,33,22
NA,decid_1_to_mixt_3 [Type],0,0,22,11,23
NA,decid_2_to_mixt_3 [Type],9.5501862504066e-5,0,22,12,23
NA,decid_3_to_mixt_3 [Type],8.463818697980185e-4,0,22,13,23
NA,mixt_1_to_mixt_3 [Type],0,0,22,21,23
NA,mixt_2_to_mixt_3 [Type],0.007559663449560383,0,22,22,23
NA,conif_1_to_mixt_3 [Type],0,0,22,31,23
NA,conif_2_to_mixt_3 [Type],0.0033500931674664836,0,22,32,23
NA,conif_3_to_mixt_3 [Type],0.0037383308423254435,0,22,33,23
NA,decid_1_to_conif_1 [Type],0,0,22,11,31
NA,decid_2_to_conif_1 [Type],0,0,22,12,31
NA,decid_3_to_conif_1 [Type],0,0,22,13,31
NA,mixt_1_to_conif_1 [Type],4.2345968445434146e-4,0,22,21,31
NA,mixt_2_to_conif_1 [Type],1.0720986361545393e-4,0,22,22,31
NA,mixt_3_to_conif_1 [Type],0,0,22,23,31
NA,conif_2_to_conif_1 [Type],0.09664319800773846,0,22,32,31
NA,conif_3_to_conif_1 [Type],0.0857675921723251,0,22,33,31
NA,decid_1_to_conif_2 [Type],0,0,22,11,32
NA,decid_2_to_conif_2 [Type],0,0,22,12,32
NA,decid_3_to_conif_2 [Type],0,0,22,13,32
NA,mixt_1_to_conif_2 [Type],0,0,22,21,32
NA,mixt_2_to_conif_2 [Type],0.004028267844842892,0,22,22,32
NA,mixt_3_to_conif_2 [Type],3.943995420608859e-4,0,22,23,32
NA,conif_1_to_conif_2 [Type],0.004140804536061582,0,22,31,32
NA,conif_3_to_conif_2 [Type],0.05664143978319258,0,22,33,32
NA,decid_1_to_conif_3 [Type],0,0,22,11,33
NA,decid_2_to_conif_3 [Type],0,0,22,12,33
NA,decid_3_to_conif_3 [Type],0,0,22,13,33
NA,mixt_1_to_conif_3 [Type],0,0,22,21,33
NA,mixt_2_to_conif_3 [Type],1.0720986361545393e-4,0,22,22,33
NA,mixt_3_to_conif_3 [Type],7.88954757928062e-4,0,22,23,33
NA,conif_1_to_conif_3 [Type],0,0,22,31,33
NA,conif_2_to_conif_3 [Type],0.0169954648473426,0,22,32,33
NA,decid_2_to_decid_1 [Type],0.06020641307384733,0,23,12,11
NA,decid_3_to_decid_1 [Type],0.013664791839436141,0,23,13,11
NA,mixt_1_to_decid_1 [Type],0.038594369093964076,0,23,21,11
NA,mixt_2_to_decid_1 [Type],0.012731211631925143,0,23,22,11
NA,mixt_3_to_decid_1 [Type],0.009209903730258207,0,23,23,11
NA,conif_1_to_decid_1 [Type],3.737619267168979e-4,0,23,31,11
NA,conif_2_to_decid_1 [Type],2.950722991355015e-4,0,23,32,11
